ESCUELA,EDAD,SEXO,EST_CIVIL,HIJOS,TRABAJA_ESTUDIA,VIVE_SOLO,NIVEL_SOCIO_ECON,SEMESTRE,PPACumulado,PPAnterior
INGENIERÍA INDUSTRIAL,25,0,0,0,1,0,2,2,14.787,12.412
INGENIERÍA INDUSTRIAL,22,0,0,0,1,0,1,9,14.48,14.231
INGENIERÍA INDUSTRIAL,21,1,0,0,0,0,0,9,13.461,7.563
INGENIERÍA INDUSTRIAL,23,1,0,0,0,0,2,9,13.075,8.6
INGENIERÍA INDUSTRIAL,28,0,0,0,1,1,0,8,16.403,16.364
INGENIERÍA INDUSTRIAL,20,0,0,0,1,1,1,9,13.622,13.667
INGENIERÍA INDUSTRIAL,26,0,0,0,0,0,0,9,13.076,14.238
INGENIERÍA INDUSTRIAL,26,0,0,0,1,0,2,12,12.821,13.286
INGENIERÍA INDUSTRIAL,22,0,0,0,1,0,1,10,12.301,14.4
INGENIERÍA INDUSTRIAL,22,1,0,0,0,0,1,9,14.926,13.857
INGENIERÍA INDUSTRIAL,19,0,0,0,0,0,0,5,15.968,16.455
INGENIERÍA INDUSTRIAL,19,0,0,0,1,0,2,4,14.387,14.773
INGENIERÍA INDUSTRIAL,25,1,0,0,1,0,2,4,13.431,14.3
INGENIERÍA INDUSTRIAL,24,0,0,0,1,1,1,10,13.466,15.071
INGENIERÍA INDUSTRIAL,22,1,0,0,1,0,2,10,13.702,6.5
INGENIERÍA INDUSTRIAL,23,0,0,0,0,0,1,4,13.498,15.125
INGENIERÍA INDUSTRIAL,19,1,0,0,0,0,2,5,13.728,16.818
INGENIERÍA INDUSTRIAL,23,1,0,0,1,0,2,6,12.176,15.227
INGENIERÍA INDUSTRIAL,20,1,0,0,0,1,2,7,11.579,12.364
INGENIERÍA INDUSTRIAL,25,0,0,0,1,0,0,8,14.621,14.273
INGENIERÍA INDUSTRIAL,20,0,0,0,0,0,2,8,13.103,13.6
INGENIERÍA INDUSTRIAL,26,0,0,0,1,0,0,10,14.886,14.789
INGENIERÍA INDUSTRIAL,36,0,0,0,1,1,1,6,14.938,14.632
INGENIERÍA INDUSTRIAL,21,1,0,0,1,0,1,8,12.555,14.048
INGENIERÍA INDUSTRIAL,20,0,0,0,0,0,0,4,12.263,14.762
INGENIERÍA INDUSTRIAL,21,1,0,0,1,0,2,9,14.797,14
INGENIERÍA INDUSTRIAL,21,1,0,0,1,0,1,7,15.346,10.091
INGENIERÍA INDUSTRIAL,24,0,0,0,1,0,0,5,13.796,15.619
INGENIERÍA INDUSTRIAL,30,0,0,0,1,1,0,9,12.818,13.923
INGENIERÍA INDUSTRIAL,21,1,0,0,0,0,1,1,12.653,6.105
INGENIERÍA INDUSTRIAL,17,1,0,0,0,0,0,1,14.772,13.556
INGENIERÍA INDUSTRIAL,25,1,2,1,1,0,2,9,14.875,14.524
INGENIERÍA INDUSTRIAL,22,0,0,0,1,1,0,3,13.671,12.333
INGENIERÍA INDUSTRIAL,21,0,0,0,0,0,0,9,14.463,14.762
INGENIERÍA INDUSTRIAL,23,1,1,0,0,0,2,11,14.927,14.35
INGENIERÍA INDUSTRIAL,20,1,0,1,0,1,2,7,14.96,15.19
INGENIERÍA INDUSTRIAL,24,1,0,0,0,0,1,10,14.336,13.15
INGENIERÍA INDUSTRIAL,17,1,0,0,0,0,2,1,15.539,14.25
INGENIERÍA INDUSTRIAL,24,0,0,0,1,1,2,8,10.969,13.647
INGENIERÍA INDUSTRIAL,19,0,0,0,0,0,0,5,9.644,4.722
INGENIERÍA INDUSTRIAL,22,0,0,0,0,0,2,7,12.533,15.05
INGENIERÍA INDUSTRIAL,22,1,0,0,0,0,2,8,9.905,2.4
INGENIERÍA INDUSTRIAL,28,0,0,1,1,0,0,9,14.846,14.636
INGENIERÍA INDUSTRIAL,20,1,0,0,0,0,1,8,13.776,13.778
INGENIERÍA INDUSTRIAL,17,0,0,0,0,0,1,1,14.134,13.857
INGENIERÍA INDUSTRIAL,20,0,0,0,1,0,0,4,14.422,13.182
INGENIERÍA INDUSTRIAL,22,0,0,0,1,0,0,10,14.213,14.818
INGENIERÍA INDUSTRIAL,24,1,0,0,0,1,1,9,12.563,14.333
INGENIERÍA INDUSTRIAL,21,0,0,0,1,0,0,9,14.481,12.714
INGENIERÍA INDUSTRIAL,22,0,0,0,1,1,1,10,14.9,15.273
INGENIERÍA INDUSTRIAL,23,0,0,0,1,0,2,10,14.272,14.476
INGENIERÍA INDUSTRIAL,22,1,0,1,0,0,2,5,12.813,8.1
INGENIERÍA INDUSTRIAL,28,0,0,0,1,0,0,10,13.229,14.333
INGENIERÍA INDUSTRIAL,28,0,0,0,1,1,2,5,14.81,15.1
INGENIERÍA INDUSTRIAL,23,1,0,0,0,0,0,10,12.738,2.667
INGENIERÍA INDUSTRIAL,22,0,0,0,0,0,1,9,12.736,13.733
INGENIERÍA INDUSTRIAL,18,0,0,0,0,0,2,1,14.017,12.955
INGENIERÍA INDUSTRIAL,21,0,0,0,0,0,1,9,15.369,15.591
INGENIERÍA INDUSTRIAL,43,0,2,1,1,0,0,10,14.722,13.3
INGENIERÍA INDUSTRIAL,33,1,0,1,1,1,1,14,13.558,11.4
INGENIERÍA INDUSTRIAL,18,0,0,0,0,0,1,2,14.458,13.739
INGENIERÍA INDUSTRIAL,24,1,0,0,0,0,1,10,14.967,14.619
INGENIERÍA INDUSTRIAL,18,1,0,0,0,0,1,3,13.419,14.667
INGENIERÍA INDUSTRIAL,17,0,0,0,0,0,1,1,12.13,12.905
INGENIERÍA INDUSTRIAL,24,0,0,0,0,1,0,7,13.827,14.6
INGENIERÍA INDUSTRIAL,25,0,0,0,1,1,0,10,14.612,14.714
INGENIERÍA INDUSTRIAL,23,1,0,0,1,0,2,7,14.115,14.476
INGENIERÍA INDUSTRIAL,26,0,0,0,1,0,2,9,15.213,14.105
INGENIERÍA INDUSTRIAL,25,0,0,0,0,0,2,10,12.523,7.409
INGENIERÍA INDUSTRIAL,22,0,0,0,0,0,1,3,14.124,16
INGENIERÍA INDUSTRIAL,23,1,0,0,1,1,0,9,13.905,14.333
INGENIERÍA INDUSTRIAL,20,1,0,0,0,0,1,8,14.612,14.636
INGENIERÍA INDUSTRIAL,22,0,0,0,1,1,1,8,16.313,15.105
INGENIERÍA INDUSTRIAL,21,0,0,0,0,1,2,8,14.902,15
INGENIERÍA INDUSTRIAL,27,0,0,0,1,0,0,6,17.064,16.909
INGENIERÍA INDUSTRIAL,23,0,0,0,1,0,0,5,14.78,14.067
INGENIERÍA INDUSTRIAL,22,1,0,0,1,0,1,10,13.308,13.381
INGENIERÍA INDUSTRIAL,23,1,0,0,1,1,0,10,14.293,15.25
INGENIERÍA INDUSTRIAL,23,0,0,0,1,0,1,10,14.19,14.55
INGENIERÍA INDUSTRIAL,28,1,0,0,1,1,0,6,14.558,12.933
INGENIERÍA INDUSTRIAL,21,0,0,0,1,1,0,7,15.259,16.571
INGENIERÍA INDUSTRIAL,21,1,0,0,1,1,1,9,9.356,4.333
INGENIERÍA INDUSTRIAL,21,0,0,0,0,0,0,8,12.495,14.857
INGENIERÍA INDUSTRIAL,21,0,0,0,0,0,2,8,14.906,14.389
INGENIERÍA INDUSTRIAL,25,0,0,0,0,0,0,9,15.52,15.857
INGENIERÍA INDUSTRIAL,30,0,0,1,1,1,2,9,14.071,12.591
INGENIERÍA INDUSTRIAL,17,0,0,0,0,0,0,1,14.364,13.412
INGENIERÍA INDUSTRIAL,24,0,0,0,0,0,2,10,11.379,14.333
INGENIERÍA INDUSTRIAL,21,0,0,0,1,0,2,7,15.25,14.8
INGENIERÍA INDUSTRIAL,23,0,0,0,1,1,2,9,14.407,13.1
INGENIERÍA INDUSTRIAL,19,0,0,0,1,0,2,4,14.533,12.944
INGENIERÍA INDUSTRIAL,28,1,0,1,0,0,0,10,14.563,14.318
INGENIERÍA INDUSTRIAL,22,1,0,0,0,1,0,10,14.487,14.8
INGENIERÍA INDUSTRIAL,22,1,0,0,1,0,1,12,16.115,15.923
INGENIERÍA INDUSTRIAL,18,0,0,0,0,0,2,1,14.911,14
INGENIERÍA INDUSTRIAL,22,1,0,1,0,1,1,7,14.262,14.75
INGENIERÍA INDUSTRIAL,23,0,0,0,0,0,1,6,15.589,9.136
INGENIERÍA INDUSTRIAL,28,1,0,1,1,1,1,10,15.363,14.55
INGENIERÍA INDUSTRIAL,28,0,0,0,1,1,0,5,14.408,13.714
INGENIERÍA INDUSTRIAL,22,1,0,0,0,0,0,6,14.783,13.429
INGENIERÍA INDUSTRIAL,28,0,1,1,1,1,0,1,11.345,12
INGENIERÍA INDUSTRIAL,25,0,0,0,0,0,2,8,14.733,14.5
INGENIERÍA INDUSTRIAL,18,0,0,0,0,0,2,1,15.819,15
INGENIERÍA INDUSTRIAL,26,0,0,0,1,0,1,9,15.315,16
INGENIERÍA INDUSTRIAL,30,0,0,0,1,0,0,8,16.133,15.737
INGENIERÍA INDUSTRIAL,22,1,0,0,1,0,0,9,16.01,15.316
INGENIERÍA INDUSTRIAL,22,0,0,0,0,0,1,10,13.917,12.526
INGENIERÍA INDUSTRIAL,20,0,2,0,0,0,0,6,15.711,15.773
INGENIERÍA INDUSTRIAL,27,0,0,0,1,1,0,9,14.712,14.682
INGENIERÍA INDUSTRIAL,22,1,2,0,1,1,1,8,15.767,14.955
INGENIERÍA INDUSTRIAL,24,0,0,0,0,0,0,3,15.065,15.8
INGENIERÍA INDUSTRIAL,24,0,0,0,1,1,0,10,16.171,15.947
INGENIERÍA INDUSTRIAL,20,0,0,1,1,1,1,3,11.154,2.1
INGENIERÍA INDUSTRIAL,22,0,0,0,1,0,2,8,10.819,12.85
INGENIERÍA INDUSTRIAL,22,1,0,0,1,1,1,6,16.237,16.773
INGENIERÍA INDUSTRIAL,21,1,0,0,1,0,1,9,14.347,13.571
INGENIERÍA INDUSTRIAL,24,1,0,0,1,0,1,9,15.532,16
INGENIERÍA INDUSTRIAL,21,1,0,0,1,0,2,9,13.944,10.524
INGENIERÍA INDUSTRIAL,22,1,0,0,0,0,2,6,14.786,15.381
INGENIERÍA INDUSTRIAL,22,0,0,0,0,0,1,3,15.534,14.19
INGENIERÍA INDUSTRIAL,22,0,0,0,1,0,2,11,15.132,14.444
INGENIERÍA INDUSTRIAL,25,0,0,1,1,1,1,7,14.505,14.6
INGENIERÍA INDUSTRIAL,26,0,0,0,1,0,1,7,14.439,13.773
INGENIERÍA INDUSTRIAL,25,0,0,0,0,0,2,6,14.404,14.091
INGENIERÍA INDUSTRIAL,27,1,0,0,1,0,0,8,15.824,14.81
INGENIERÍA INDUSTRIAL,20,1,0,0,1,0,2,9,15.976,16.227
INGENIERÍA INDUSTRIAL,22,1,0,0,1,1,1,8,15.03,13.714
INGENIERÍA INDUSTRIAL,22,0,0,0,1,1,2,12,14.216,15.682
INGENIERÍA INDUSTRIAL,26,0,0,0,1,0,0,10,15.648,15.5
INGENIERÍA INDUSTRIAL,23,1,0,0,1,0,0,9,15.184,14.9
INGENIERÍA INDUSTRIAL,25,0,0,0,1,1,1,5,15.928,14.955
INGENIERÍA INDUSTRIAL,22,1,0,0,0,0,2,9,14.629,15.053
INGENIERÍA INDUSTRIAL,22,1,0,0,1,1,1,9,13.956,12.048
INGENIERÍA INDUSTRIAL,29,0,0,0,1,1,0,7,14.181,14.333
INGENIERÍA INDUSTRIAL,25,1,0,0,0,0,1,6,15.288,14.545
INGENIERÍA INDUSTRIAL,19,0,0,0,1,0,2,1,15.857,14.476
INGENIERÍA INDUSTRIAL,21,0,0,0,1,0,1,5,16.188,15.632
INGENIERÍA INDUSTRIAL,23,0,0,0,0,0,2,4,15.069,15.5
INGENIERÍA INDUSTRIAL,33,0,0,0,1,1,0,8,14.058,11.143
INGENIERÍA INDUSTRIAL,24,1,0,0,0,0,2,10,13.522,10.1
INGENIERÍA INDUSTRIAL,22,1,0,0,0,1,0,3,15.836,14.952
INGENIERÍA INDUSTRIAL,23,1,2,1,1,0,2,9,14.187,13.3
INGENIERÍA INDUSTRIAL,22,0,0,0,0,0,0,8,16.493,16.571
INGENIERÍA INDUSTRIAL,24,0,0,0,1,0,1,9,14.071,13.4
INGENIERÍA INDUSTRIAL,19,1,0,0,1,0,1,5,16.231,16.136
INGENIERÍA INDUSTRIAL,17,0,0,0,0,0,1,1,15.491,14.476
INGENIERÍA INDUSTRIAL,22,0,0,0,1,0,2,7,16.897,15.688
INGENIERÍA INDUSTRIAL,21,1,0,0,0,0,0,7,14.755,11.714
INGENIERÍA INDUSTRIAL,21,1,0,0,0,0,0,9,15.56,14.3
INGENIERÍA INDUSTRIAL,24,0,0,0,1,1,2,9,14.214,14.048
INGENIERÍA INDUSTRIAL,20,0,0,0,1,0,1,4,15.692,14.381
INGENIERÍA INDUSTRIAL,21,1,0,0,1,1,2,10,15.464,14.895
INGENIERÍA INDUSTRIAL,22,0,0,0,1,0,2,11,14.115,14
INGENIERÍA INDUSTRIAL,22,1,0,0,0,0,1,8,15.479,14.95
INGENIERÍA INDUSTRIAL,38,0,0,0,1,1,0,9,15.239,15.286
INGENIERÍA INDUSTRIAL,21,0,0,0,0,1,0,9,17.716,17.682
INGENIERÍA INDUSTRIAL,23,0,0,0,1,0,0,8,14.151,14.278
INGENIERÍA INDUSTRIAL,21,1,0,0,1,1,1,9,15.807,15.636
INGENIERÍA INDUSTRIAL,22,1,0,0,1,0,2,9,15.06,14.529
INGENIERÍA INDUSTRIAL,23,0,0,0,0,0,0,8,15.985,15.65
INGENIERÍA INDUSTRIAL,27,1,0,0,1,1,1,7,16.231,16.545
INGENIERÍA INDUSTRIAL,23,0,0,0,1,0,0,8,14.593,14.714
INGENIERÍA INDUSTRIAL,17,0,0,0,0,0,0,1,15.465,14.556
INGENIERÍA INDUSTRIAL,20,1,0,0,0,0,0,7,13.57,14
INGENIERÍA INDUSTRIAL,38,0,2,1,1,0,0,10,15.285,14.81
INGENIERÍA INDUSTRIAL,21,0,0,0,0,0,1,7,13.228,13.455
INGENIERÍA INDUSTRIAL,24,1,0,0,1,0,1,4,15.254,15.143
INGENIERÍA INDUSTRIAL,23,0,0,0,1,1,2,10,15.116,15.524
INGENIERÍA INDUSTRIAL,21,1,0,0,0,0,2,5,15.174,14.545
INGENIERÍA INDUSTRIAL,18,1,0,0,0,0,1,1,14.785,15.294
INGENIERÍA INDUSTRIAL,20,0,0,0,0,0,2,7,14.116,12.444
INGENIERÍA INDUSTRIAL,23,0,0,0,1,0,1,8,15.859,15.85
INGENIERÍA INDUSTRIAL,22,0,0,0,0,1,1,9,16.513,15.4
INGENIERÍA INDUSTRIAL,21,1,0,0,0,0,1,9,15.812,15.75
INGENIERÍA INDUSTRIAL,23,1,0,0,0,0,0,7,16.079,15.048
INGENIERÍA INDUSTRIAL,20,0,0,0,1,1,1,4,14.952,16.286
INGENIERÍA INDUSTRIAL,26,0,0,0,1,1,0,8,14.99,14.571
INGENIERÍA INDUSTRIAL,18,0,0,0,1,1,2,3,12.747,14.353
INGENIERÍA INDUSTRIAL,21,1,0,0,0,0,1,9,16.281,15.474
INGENIERÍA INDUSTRIAL,23,1,0,0,1,0,2,8,15.994,15.227
INGENIERÍA INDUSTRIAL,25,0,0,0,0,0,2,7,15.689,14.818
INGENIERÍA INDUSTRIAL,23,0,0,0,1,0,0,7,14.37,11.476
INGENIERÍA INDUSTRIAL,26,1,0,0,0,0,2,10,15.326,14.222
INGENIERÍA INDUSTRIAL,22,0,0,0,0,0,2,10,15.318,14.316
INGENIERÍA INDUSTRIAL,30,1,0,0,1,1,0,10,14.747,15.118
INGENIERÍA INDUSTRIAL,26,0,0,0,1,0,0,8,16.815,15.773
INGENIERÍA INDUSTRIAL,20,0,0,0,1,1,2,5,15.615,15.545
INGENIERÍA INDUSTRIAL,28,0,0,0,1,0,1,7,14.401,13.818
INGENIERÍA INDUSTRIAL,17,1,0,0,0,0,2,1,16.823,15.5
INGENIERÍA INDUSTRIAL,20,0,0,0,1,0,1,5,16.308,15.318
INGENIERÍA INDUSTRIAL,23,0,0,0,1,0,2,7,14.107,8.714
INGENIERÍA INDUSTRIAL,21,0,0,1,1,1,0,9,15.492,13.737
INGENIERÍA INDUSTRIAL,23,0,0,0,0,0,2,4,14.607,13.318
INGENIERÍA INDUSTRIAL,22,0,0,0,0,0,0,9,15.98,14.909
INGENIERÍA INDUSTRIAL,19,0,1,1,1,1,2,4,16.046,14.591
INGENIERÍA INDUSTRIAL,27,0,2,1,1,0,1,9,14.752,13.611
INGENIERÍA INDUSTRIAL,29,1,0,0,1,0,1,1,15.833,14.895
INGENIERÍA INDUSTRIAL,17,0,0,0,0,0,2,1,15.571,13.188
INGENIERÍA INDUSTRIAL,24,0,0,0,0,0,0,9,13.917,9.5
INGENIERÍA INDUSTRIAL,20,0,0,0,1,0,2,5,13.783,11.529
INGENIERÍA INDUSTRIAL,25,1,0,1,1,0,2,4,12.992,16
INGENIERÍA INDUSTRIAL,23,0,0,0,0,0,0,9,15.149,13.455
INGENIERÍA INDUSTRIAL,17,0,0,0,0,0,2,1,14.207,15.143
INGENIERÍA INDUSTRIAL,24,1,0,1,1,1,0,10,16.749,16.421
INGENIERÍA INDUSTRIAL,26,1,0,0,1,1,1,7,16.115,14.947
INGENIERÍA INDUSTRIAL,25,0,2,0,1,0,2,11,14.797,14.182
INGENIERÍA INDUSTRIAL,20,0,0,0,0,0,2,3,16.272,15.684
INGENIERÍA INDUSTRIAL,24,0,0,0,1,0,0,7,14.679,14.529
INGENIERÍA INDUSTRIAL,21,1,0,0,0,0,2,8,15.092,15.421
INGENIERÍA INDUSTRIAL,22,0,0,0,1,0,2,9,16.046,15.158
INGENIERÍA INDUSTRIAL,23,1,0,0,1,0,1,7,15.467,15.318
INGENIERÍA INDUSTRIAL,23,0,0,0,1,0,2,10,14.407,10.75
INGENIERÍA INDUSTRIAL,22,0,0,0,0,0,1,10,15.108,14.611
INGENIERÍA INDUSTRIAL,30,1,0,0,1,0,1,9,15.005,14.955
INGENIERÍA INDUSTRIAL,23,0,0,0,1,1,1,8,15.617,14.762
INGENIERÍA INDUSTRIAL,23,0,0,0,1,0,2,7,15.108,13.154
INGENIERÍA INDUSTRIAL,24,1,0,0,0,1,2,7,15.435,15.105
INGENIERÍA INDUSTRIAL,23,0,0,0,1,0,0,8,14.447,13.923
INGENIERÍA INDUSTRIAL,24,0,0,0,1,0,2,10,17.212,15.727
INGENIERÍA INDUSTRIAL,26,0,0,0,1,0,2,7,15.695,15.182
INGENIERÍA INDUSTRIAL,22,1,0,0,0,0,0,10,16.113,15.727
INGENIERÍA INDUSTRIAL,23,1,2,1,1,0,2,10,15.44,16
INGENIERÍA INDUSTRIAL,25,0,0,0,1,1,0,8,16.453,15.263
INGENIERÍA INDUSTRIAL,19,1,0,0,0,1,0,5,14.815,14.714
INGENIERÍA INDUSTRIAL,17,0,0,0,0,0,2,1,15.98,15.364
INGENIERÍA INDUSTRIAL,22,1,0,0,0,1,1,10,15.238,12.944
INGENIERÍA INDUSTRIAL,19,1,0,0,0,0,0,7,15.039,15.421
INGENIERÍA INDUSTRIAL,22,1,0,0,0,0,1,10,15.394,14.955
INGENIERÍA INDUSTRIAL,27,0,0,1,1,1,0,10,16.745,16.158
INGENIERÍA INDUSTRIAL,21,1,0,0,0,0,1,10,17.27,15.364
INGENIERÍA INDUSTRIAL,21,0,0,0,1,0,2,8,15.723,15.318
INGENIERÍA INDUSTRIAL,22,0,0,0,0,0,1,3,15.132,14.737
INGENIERÍA INDUSTRIAL,24,1,0,0,0,0,1,10,14.923,13.9
INGENIERÍA INDUSTRIAL,21,1,0,0,0,1,0,9,0,0
INGENIERÍA INDUSTRIAL,18,1,0,0,0,0,0,2,14.983,11.625
INGENIERÍA INDUSTRIAL,21,0,0,0,0,0,0,8,16.877,15.955
INGENIERÍA INDUSTRIAL,23,1,0,0,1,1,1,9,14.669,12
INGENIERÍA INDUSTRIAL,22,0,0,0,0,0,2,8,15.718,14.188
INGENIERÍA INDUSTRIAL,25,0,0,0,0,0,1,5,14.185,13.905
INGENIERÍA INDUSTRIAL,23,1,0,0,1,0,2,10,16.328,15.789
INGENIERÍA INDUSTRIAL,20,0,0,0,0,0,1,6,15.441,15.316
INGENIERÍA INDUSTRIAL,22,0,0,0,1,0,0,9,15.641,15.158
INGENIERÍA INDUSTRIAL,25,1,0,0,0,0,2,7,13.938,13.167
INGENIERÍA INDUSTRIAL,23,1,0,0,0,0,0,10,16.727,15.909
INGENIERÍA INDUSTRIAL,21,0,0,0,1,0,0,10,15.767,15.5
INGENIERÍA INDUSTRIAL,19,1,0,0,0,0,1,5,15.5,14.136
INGENIERÍA INDUSTRIAL,17,0,0,0,0,1,2,3,14.939,14.2
INGENIERÍA INDUSTRIAL,38,1,1,1,1,0,2,8,15.425,14.045
INGENIERÍA INDUSTRIAL,27,1,0,0,1,0,0,10,16.453,15.737
INGENIERÍA INDUSTRIAL,30,0,0,0,1,1,1,10,15.589,14.313
INGENIERÍA INDUSTRIAL,22,0,0,0,1,0,2,10,16.307,15.955
INGENIERÍA INDUSTRIAL,22,0,0,0,1,0,2,11,15.247,14.9
INGENIERÍA INDUSTRIAL,26,0,0,0,1,1,2,8,15.703,15.409
INGENIERÍA INDUSTRIAL,26,1,0,0,0,0,0,10,0,0
INGENIERÍA INDUSTRIAL,28,0,0,0,1,1,2,10,15.682,15.682
INGENIERÍA INDUSTRIAL,23,0,0,0,1,1,2,9,14.968,14.55
INGENIERÍA INDUSTRIAL,33,0,0,1,1,0,0,7,17.068,16.273
INGENIERÍA INDUSTRIAL,26,0,0,0,0,0,1,9,15.744,15.286
INGENIERÍA INDUSTRIAL,24,0,0,0,0,0,1,10,15.913,14.909
INGENIERÍA INDUSTRIAL,56,0,0,1,1,1,0,10,15.983,16.714
INGENIERÍA INDUSTRIAL,22,1,0,0,1,1,2,2,13.057,12.952
INGENIERÍA INDUSTRIAL,20,0,1,1,1,1,2,5,15.483,15.227
INGENIERÍA INDUSTRIAL,20,0,0,0,1,0,1,6,16.749,16.409
INGENIERÍA INDUSTRIAL,20,1,0,0,0,0,2,7,16.673,15.684
INGENIERÍA INDUSTRIAL,18,1,0,0,0,1,0,5,15.09,14.318
INGENIERÍA INDUSTRIAL,21,0,0,0,0,0,0,7,16.231,15.211
INGENIERÍA INDUSTRIAL,22,1,0,0,1,0,1,8,13.75,14.529
INGENIERÍA INDUSTRIAL,18,1,0,0,1,1,0,2,14.82,15
INGENIERÍA INDUSTRIAL,25,0,0,0,1,1,2,6,16.877,16.091
INGENIERÍA INDUSTRIAL,27,1,0,0,0,0,0,9,15.667,15.333
INGENIERÍA INDUSTRIAL,25,0,0,0,1,0,0,7,10.821,9.238
INGENIERÍA INDUSTRIAL,24,0,1,0,1,1,2,9,13.033,12.222
INGENIERÍA INDUSTRIAL,21,1,0,0,1,0,2,8,17.558,16.455
INGENIERÍA INDUSTRIAL,25,0,0,0,1,0,0,9,15.833,15.182
INGENIERÍA INDUSTRIAL,21,1,0,0,0,0,1,5,15.824,16.286
INGENIERÍA INDUSTRIAL,20,0,0,0,0,0,2,4,12.847,11.556
INGENIERÍA INDUSTRIAL,22,1,0,0,0,0,1,10,14.02,13.095
INGENIERÍA DE SISTEMAS,22,0,0,0,1,0,2,4,16.192,15.333
INGENIERÍA DE SISTEMAS,22,0,0,0,1,0,2,8,14.373,12.5
INGENIERÍA DE SISTEMAS,27,0,0,0,1,0,0,7,14.596,13.667
INGENIERÍA DE SISTEMAS,19,0,0,0,0,0,2,5,14.461,8.421
INGENIERÍA DE SISTEMAS,23,0,0,0,1,0,0,7,12.146,11.333
INGENIERÍA DE SISTEMAS,20,0,0,0,0,0,2,7,14.292,9.786
INGENIERÍA DE SISTEMAS,25,0,0,0,1,0,2,7,14.401,16.263
INGENIERÍA DE SISTEMAS,40,1,0,0,0,0,1,9,14.722,14.929
INGENIERÍA DE SISTEMAS,21,0,0,0,0,0,0,10,15.529,15.308
INGENIERÍA DE SISTEMAS,27,0,0,0,1,1,1,10,13.307,9.636
INGENIERÍA DE SISTEMAS,18,1,0,0,1,1,2,2,14.698,13.75
INGENIERÍA DE SISTEMAS,22,0,0,0,1,1,1,10,12.681,15.667
INGENIERÍA DE SISTEMAS,22,0,0,0,1,0,2,7,13.253,10.267
INGENIERÍA DE SISTEMAS,23,0,0,0,1,0,2,8,15.906,17.864
INGENIERÍA DE SISTEMAS,25,0,0,0,1,1,0,7,14.896,11.818
INGENIERÍA DE SISTEMAS,18,0,0,0,1,0,0,1,14.407,5.933
INGENIERÍA DE SISTEMAS,23,0,0,0,1,1,0,4,15.815,16.591
INGENIERÍA DE SISTEMAS,33,0,0,0,1,0,2,10,13.202,13.316
INGENIERÍA DE SISTEMAS,18,0,0,0,0,0,2,1,15.202,15
INGENIERÍA DE SISTEMAS,21,0,0,0,0,0,0,5,14.969,16.111
INGENIERÍA DE SISTEMAS,24,0,0,0,1,0,0,7,14,10.632
INGENIERÍA DE SISTEMAS,25,0,0,0,1,0,1,9,13.6,16.5
INGENIERÍA DE SISTEMAS,23,0,0,0,1,0,1,10,15.788,16.136
INGENIERÍA DE SISTEMAS,20,0,0,0,0,1,1,6,11.305,12.5
INGENIERÍA DE SISTEMAS,26,0,0,0,1,0,1,9,12.338,15.667
INGENIERÍA DE SISTEMAS,31,0,0,0,1,1,0,7,13.309,8.857
INGENIERÍA DE SISTEMAS,19,1,0,0,1,0,1,2,16.448,16
INGENIERÍA DE SISTEMAS,29,0,1,1,1,0,0,10,11.324,11.895
INGENIERÍA DE SISTEMAS,17,0,0,0,0,0,2,1,13.333,17.136
INGENIERÍA DE SISTEMAS,25,0,0,0,1,0,2,6,16.404,16
INGENIERÍA DE SISTEMAS,24,1,0,0,1,0,0,7,12.763,15
INGENIERÍA DE SISTEMAS,26,0,0,0,0,0,2,10,12.915,16.381
INGENIERÍA DE SISTEMAS,21,0,0,0,1,1,0,2,11.894,16.864
INGENIERÍA DE SISTEMAS,28,0,2,1,0,0,2,6,12.081,16.045
INGENIERÍA DE SISTEMAS,21,0,0,0,0,0,0,1,11.717,16.571
INGENIERÍA DE SISTEMAS,21,0,2,0,1,0,2,1,11.212,0
INGENIERÍA DE SISTEMAS,21,0,0,0,1,0,1,3,13.568,10.273
INGENIERÍA DE SISTEMAS,17,0,0,0,0,0,1,1,13.788,15.476
INGENIERÍA DE SISTEMAS,25,0,0,0,1,0,2,4,11.003,16.5
INGENIERÍA DE SISTEMAS,20,0,2,1,1,0,0,3,11.844,14.909
INGENIERÍA DE SISTEMAS,20,1,0,0,0,0,1,2,11.823,16.818
INGENIERÍA DE SISTEMAS,29,0,0,0,1,1,2,7,12.386,14.263
INGENIERÍA DE SISTEMAS,42,0,1,1,1,0,1,6,13.038,12.19
INGENIERÍA DE SISTEMAS,17,0,0,0,0,0,0,1,14.9,17.053
INGENIERÍA DE SISTEMAS,22,0,0,0,0,0,1,8,13.17,12.571
INGENIERÍA DE SISTEMAS,25,0,0,0,0,0,1,8,13.224,15.118
INGENIERÍA DE SISTEMAS,19,0,0,0,1,0,0,1,14.5,13.818
INGENIERÍA DE SISTEMAS,30,0,1,1,1,0,2,5,13.048,13.882
INGENIERÍA DE SISTEMAS,21,0,0,0,1,1,1,4,10.808,12.905
INGENIERÍA DE SISTEMAS,32,0,0,0,0,0,2,7,14.682,14
INGENIERÍA DE SISTEMAS,23,0,0,0,1,0,0,10,13.065,7.6
INGENIERÍA DE SISTEMAS,19,0,0,0,1,1,2,4,15.185,17.318
INGENIERÍA DE SISTEMAS,24,0,0,0,0,1,1,12,13.939,10.909
INGENIERÍA DE SISTEMAS,21,0,0,0,0,0,1,5,14.15,14.773
INGENIERÍA DE SISTEMAS,17,0,0,0,0,0,1,1,15.318,16.409
